lon		lat
110.919238056	19.639046951
110.919238456	19.639047071
110.919238656	19.639047311
110.919238856	19.639047191
110.919238956	19.639047181
110.919238156	19.639047431
110.919237456	19.639047561
110.919237656	19.639047411
110.919238556	19.639047441
110.919238756	19.639047421
110.919238356	19.639047201
110.919237856	19.639047091
110.919238456	19.639046901
110.919238656	19.639047121
110.919237856	19.639047551
110.919236656	19.639047731
110.919236656	19.639047441
110.919237656	19.639047561
110.919238856	19.639047561
110.919238956	19.639047451
110.919238056	19.639047581
110.919237156	19.639047611
110.919237456	19.639047331
110.919238456	19.639047211
110.919238256	19.639047171
110.919237656	19.639047201
110.919238156	19.639047601
110.919238656	19.639047491
110.919238456	19.639047621
110.919238156	19.639047741
110.919237656	19.639047551
110.919237756	19.639047201
110.919238256	19.639047301
110.919238556	19.639047851
110.919238256	19.639047761
110.919237856	19.639047551
110.919237556	19.639047631
110.919237756	19.639047601
110.919238356	19.639047511
110.919239256	19.639047631
110.919238756	19.639048121
110.919237556	19.639047711
110.919237156	19.639046991
110.919237856	19.639047111
110.919238556	19.639047541
110.919238856	19.639047881
110.919238556	19.639047931
110.919237956	19.639047621
110.919237756	19.639047201
110.919237956	19.639047081
110.919238956	19.639047571
110.919238956	19.639047571
110.919238556	19.639047711
110.919237756	19.639047381
110.919237656	19.639047291
110.919238256	19.639047371
110.919238556	19.639047511
110.919238256	19.639047631
110.919237756	19.639047411
110.919237756	19.639047231
110.919238156	19.639047381
110.919238356	19.639047791
110.919237456	19.639047571
110.919237456	19.639047171
110.919238056	19.639047581
110.919238856	19.639048471
110.919238856	19.639048221
110.919238556	19.639047591
110.919238456	19.639047631
110.919238656	19.639047461
110.919238656	19.639047621
110.919238656	19.639047801
110.919238056	19.639047961
110.919237356	19.639047731
110.919237456	19.639047351
110.919237756	19.639046821
110.919238356	19.639046821
110.919239056	19.639047351
110.919239256	19.639047351
110.919238856	19.639046791
110.919237856	19.639047201
110.919237556	19.639047991
110.919237956	19.639047851
110.919238656	19.639047401
110.919238556	19.639047461
110.919238556	19.639048101
110.919238556	19.639048101
110.919239356	19.639047391
110.919239056	19.639047101
110.919238156	19.639047341
110.919238256	19.639047521
110.919238656	19.639047511
110.919238556	19.639047631
110.919239256	19.639048001
110.919238456	19.639047401
110.919238256	19.639047111
110.919238656	19.639046771
110.919238956	19.639046901
110.919238756	19.639047231
110.919237956	19.639047181
110.919237456	19.639046491
110.919237556	19.639046371
110.919237856	19.639047211
110.919238756	19.639047981
110.919238656	19.639047571
110.919238456	19.639047091
110.919238456	19.639047471
110.919238256	19.639048121
110.919238056	19.639047891
110.919238356	19.639047221
110.919238456	19.639047141
110.919238256	19.639047691
110.919238256	19.639048261
110.919238356	19.639048041
110.919238256	19.639047311
110.919238656	19.639047071
110.919239256	19.639047711
110.919238956	19.639048151
110.919238356	19.639047771
110.919238456	19.639047461
110.919238956	19.639047591
110.919238856	19.639047591
110.919238256	19.639047421
110.919237456	19.639047451
110.919237656	19.639047591
110.919238156	19.639047481
110.919238456	19.639047251
110.919238256	19.639047301
110.919238056	19.639047521
110.919237956	19.639047501
110.919238056	19.639047201
110.919238456	19.639046761
110.919238656	19.639046761
110.919238556	19.639047291
110.919238256	19.639047861
110.919238156	19.639047861
110.919238256	19.639047371
110.919238056	19.639047291
110.919238156	19.639047801
110.919238856	19.639048521
110.919238856	19.639048341
110.919238456	19.639047521
110.919238256	19.639047061
110.919238556	19.639047031
110.919239356	19.639047631
110.919239456	19.639047811
110.919238756	19.639047491
110.919237856	19.639047061
110.919237856	19.639047141
110.919238756	19.639047561
110.919239556	19.639048081
110.919239456	19.639047861
110.919238656	19.639046911
110.919238156	19.639046661
110.919238156	19.639047251
110.919238556	19.639047581
110.919238956	19.639047391
110.919238856	19.639047271
110.919238456	19.639047621
110.919238356	19.639047791
110.919238556	19.639047471
110.919238756	19.639046731
110.919238356	19.639046571
110.919237856	19.639047341
110.919237956	19.639047811
110.919238156	19.639047861
110.919238556	19.639047511
110.919239056	19.639047291
110.919239156	19.639047541
110.919238256	19.639047931
110.919237556	19.639047591
110.919237856	19.639047221
110.919238656	19.639047511
110.919238956	19.639047931
110.919238456	19.639047641
110.919237656	19.639047201
110.919238056	19.639047191
110.919238456	19.639047651
110.919238856	19.639047841
