X		Y
493867.013233533	2174305.591397774
493867.023705427	2174305.560410524
493867.097081690	2174305.555959075
493867.159986437	2174305.583601435
493867.118041445	2174305.540460047
493867.034164014	2174305.490693712
493867.055123009	2174305.472981565
493867.138972687	2174305.441969101
493867.086550480	2174305.414323139
493866.981731158	2174305.432064101
493866.971265349	2174305.480756294
493866.992232710	2174305.487388442
493867.023668164	2174305.451967752
493867.086558465	2174305.437560875
493867.055116165	2174305.453063505
493867.013192088	2174305.470782856
493866.971247478	2174305.428748026
493866.960739462	2174305.354612181
493866.992195827	2174305.380052230
493867.044620698	2174305.415444105
493867.065586159	2174305.416543460
493866.971229988	2174305.377846316
493866.929292981	2174305.357942664
493866.960748968	2174305.382276154
493866.992226626	2174305.469683500
493867.002719813	2174305.500663547
493867.065588821	2174305.424289373
493867.076045505	2174305.349039766
493867.055097914	2174305.399948678
493867.034148424	2174305.445324797
493867.013189807	2174305.464143502
493867.013184864	2174305.449758236
493867.159927503	2174305.412084808
493867.275236587	2174305.415364863
493867.201869831	2174305.447480285
493866.981719751	2174305.398867333
493866.981704922	2174305.355711536
493866.981704922	2174305.355711536
493867.002706885	2174305.463040545
493866.929289559	2174305.347983635
493866.908338926	2174305.390040077
493866.855951700	2174305.464197532
493866.971228086	2174305.372313522
493867.086537553	2174305.376700136
493867.034128652	2174305.387783734
493866.960757333	2174305.406620449
493867.023657518	2174305.420984103
493867.044618417	2174305.408804751
493866.992187082	2174305.354601375
493866.992192785	2174305.371199759
493867.107493506	2174305.350135519
493867.138906908	2174305.250534412
493867.086514739	2174305.310306602
493867.055103237	2174305.415440503
493867.044645794	2174305.488476992
493867.013172696	2174305.414348353
493866.960745166	2174305.371210565
493866.908345010	2174305.407745018
493866.918827932	2174305.408847975
493866.960749349	2174305.383382713
493867.034131694	2174305.396636206
493867.055115405	2174305.450850388
493866.992227006	2174305.470790060
493866.992211037	2174305.424314586
493867.023655997	2174305.416557868
493867.065589201	2174305.425395932
493867.044620698	2174305.415444105
493867.055108180	2174305.429825768
493866.939805940	2174305.446463774
493866.866435000	2174305.466407048
493866.939820009	2174305.487406452
493867.076064897	2174305.405474269
493867.128449461	2174305.323570902
493867.076056532	2174305.381129974
493866.939839401	2174305.543840956
493866.897926350	2174305.593650515
493867.002720953	2174305.503983224
493867.055101716	2174305.411014268
493867.097014390	2174305.360098151
493867.076063756	2174305.402154592
493867.034135497	2174305.407701794
493867.034107360	2174305.325816437
493867.149422528	2174305.346801434
493867.076049308	2174305.360105355
493866.971215919	2174305.336903637
493867.013181822	2174305.440905765
493867.086579758	2174305.499528172
493867.044618417	2174305.408804751
493867.013152544	2174305.355700730
493867.023653335	2174305.408811955
493867.055114644	2174305.448637269
493866.992195827	2174305.380052230
493866.960728816	2174305.323628533
493867.002674565	2174305.368983039
493867.002696999	2174305.434270014
493867.002696999	2174305.434270014
493867.013165092	2174305.392217174
493867.055086507	2174305.366751912
493867.086537553	2174305.376700136
493867.076066038	2174305.408793945
493867.034139679	2174305.419873943
493867.023662841	2174305.436475928
493867.044622980	2174305.422083458
493867.086545157	2174305.398831313
493867.086548199	2174305.407683785
493867.013181822	2174305.440905765
493866.950282776	2174305.429861788
493866.992209135	2174305.418781792
493867.065587680	2174305.420969696
493867.128488244	2174305.436439909
493867.076082007	2174305.455269419
493866.992221303	2174305.454191676
493866.960765699	2174305.430964745
493867.013172316	2174305.413241793
493867.097034922	2174305.419852331
493867.118010647	2174305.450828776
493867.034166295	2174305.497333064
493866.992225866	2174305.467470383
493866.981733820	2174305.439810012
493867.034153748	2174305.460816622
493867.107552822	2174305.522758706
493867.097076747	2174305.541573809
493867.013201214	2174305.497340268
493866.929318837	2174305.433188669
493867.002706124	2174305.460827427
493867.044643512	2174305.481837639
493867.023690978	2174305.518361286
493866.960798779	2174305.527235369
493866.992234991	2174305.494027796
493867.055120728	2174305.466342212
493867.086551241	2174305.416536256
493867.034129413	2174305.389996853
493867.002670383	2174305.356810891
493867.013172696	2174305.414348353
493867.044637809	2174305.465239255
493867.097046709	2174305.454155656
493867.159922180	2174305.396592983
493867.212317392	2174305.345673264
493867.222797651	2174305.339030309
493867.117998100	2174305.414312333
493867.055132135	2174305.499538978
493867.055115024	2174305.449743829
493866.981710245	2174305.371203362
493866.939783126	2174305.380070240
493867.023682993	2174305.495123549
493867.086590784	2174305.531618380
493867.023641548	2174305.374508630
493867.002655554	2174305.313655095
493867.002686733	2174305.404392924
493867.034149185	2174305.447537915
493867.013178019	2174305.429840176
493867.013178019	2174305.429840176
493867.002685212	2174305.399966688
493867.118024715	2174305.491771455
493867.118033461	2174305.517222310
493867.044640470	2174305.472985167
493867.002678748	2174305.381155187
493867.023642689	2174305.377828306
493867.044621839	2174305.418763782
493867.055105138	2174305.420973298
493867.013163190	2174305.386684380
493866.950261482	2174305.367894489
493866.918824890	2174305.399995504
493866.971239113	2174305.404403730
493867.097018572	2174305.372270299
493867.107509856	2174305.397717551
493867.002698520	2174305.438696249
493866.981725074	2174305.414359158
493867.023643449	2174305.380041425
493867.117997719	2174305.413205774
493867.118003423	2174305.429804157
493867.076069080	2174305.417646417
493867.002682170	2174305.391114217
493866.992211417	2174305.425421145
493867.044638569	2174305.467452373
493867.138990177	2174305.492870810
493867.065605171	2174305.471871405
493866.845449767	2174305.407766630
493866.845449767	2174305.407766630
493866.981715568	2174305.386695186
493867.097012108	2174305.353458797
493866.992190884	2174305.365666964
493866.992197728	2174305.385585025
493867.065566767	2174305.360108957
493867.086528427	2174305.350142722
493867.023628620	2174305.336885627
493866.939793392	2174305.409947330
493866.939817728	2174305.480767100
493867.023657898	2174305.422090662
493867.097006025	2174305.335753855
493867.055081564	2174305.352366646
493866.960755052	2174305.399981096
493866.950281255	2174305.425435553
493867.013166993	2174305.397749968
493867.076066038	2174305.408793945
493867.076072121	2174305.426498888
493867.034149565	2174305.448644473
493866.971250901	2174305.438707056
493866.950287719	2174305.444247053
493867.013178780	2174305.432053294
493867.076073642	2174305.430925123
493867.044631725	2174305.447534313
493866.971247478	2174305.428748026
493866.950268327	2174305.387812550
493866.971223904	2174305.360141374
493866.939800997	2174305.432078509
493866.929318077	2174305.430975551
493866.950260722	2174305.365681372
493867.086526906	2174305.345716486
493867.065559923	2174305.340190896
493866.992185181	2174305.349068581
493866.929303628	2174305.388926313
493866.971240254	2174305.407723406
493867.055101716	2174305.411014268
493867.065600988	2174305.459699257
493866.992219402	2174305.448658881
493866.971255463	2174305.451985762
493867.023686415	2174305.505082580
493867.044659102	2174305.527206554
493867.044642752	2174305.479624521
493867.034146143	2174305.438685444
493867.002683310	2174305.394433894
493867.002705364	2174305.458614309
493867.044644273	2174305.484050756
493867.044645413	2174305.487370432
493867.002716010	2174305.489597959
493866.971253942	2174305.447559527
493867.013170795	2174305.408815557
493867.076077064	2174305.440884153
493867.034161732	2174305.484054358
493867.023676910	2174305.477418606
493867.097023895	2174305.387762123
493867.138947592	2174305.368936214
493867.076074403	2174305.433138242
493867.034154508	2174305.463029739
493867.076053110	2174305.371170944
493867.149414543	2174305.323563698
493867.159914955	2174305.375568364
493867.023687556	2174305.508402256
493866.960783950	2174305.484079572
493867.044599025	2174305.352370248
493867.034135877	2174305.408808353
493866.971271813	2174305.499567794
493866.950278213	2174305.416583082
493866.971226185	2174305.366780727
493867.023662081	2174305.434262810
493867.034173900	2174305.519464243
493867.055137458	2174305.515030804
493867.055116165	2174305.453063505
493866.918823749	2174305.396675827
493866.918822608	2174305.393356151
493867.002716010	2174305.489597959
493867.044645413	2174305.487370432
493867.065580075	2174305.398838517
493867.086524245	2174305.337970575
493867.097004884	2174305.332434178
493867.002676086	2174305.373409275
493866.929305909	2174305.395565666
493866.960746307	2174305.374530242
493867.055102097	2174305.412120827
493867.191397176	2174305.476254418
493867.118027377	2174305.499517367
493866.950289620	2174305.449779849
493866.992231569	2174305.484068766
493867.086570632	2174305.472970759
493867.086547058	2174305.404364108
493867.013164331	2174305.390004057
493866.960758854	2174305.411046686
493867.023663221	2174305.437582487
493867.055121868	2174305.469661889
493867.013192848	2174305.472995973
493866.918840860	2174305.446470978
493866.918810061	2174305.356839707
493867.023617974	2174305.305901978
493867.076048167	2174305.356785677
493867.065587680	2174305.420969696
493866.992225105	2174305.465257264
493866.855942574	2174305.437640119
493867.023669305	2174305.455287429
493867.285732055	2174305.452984264
493867.118020153	2174305.478492749
493866.866414468	2174305.406652867
493866.960758474	2174305.409940126
493867.044649596	2174305.499542580
493867.097079028	2174305.548213162
493867.013212621	2174305.530537035
493866.950308251	2174305.504001234
493866.918849225	2174305.470815274
493866.939794153	2174305.412160449
493866.992208375	2174305.416568674
493866.981721272	2174305.403293569
493866.929305529	2174305.394459108
493866.950280874	2174305.424328994
493867.023667784	2174305.450861193
493867.076072121	2174305.426498888
493867.055098294	2174305.401055237
493866.960761516	2174305.418792598
493866.939798716	2174305.425439155
493867.044621079	2174305.416550664
493867.086550100	2174305.413216580
493867.044634387	2174305.455280225
493867.002716771	2174305.491811076
493867.002716771	2174305.491811076
493867.097035682	2174305.422065448
493867.076074023	2174305.432031683
493866.992209135	2174305.418781792
493866.971236452	2174305.396657818
493866.992199249	2174305.390011261
493867.055095253	2174305.392202766
493867.128497750	2174305.464103880
493867.138983714	2174305.474059309
493867.065602889	2174305.465232051
493867.002702322	2174305.449761839
493867.065591862	2174305.433141843
493867.086553902	2174305.424282169
493867.065593764	2174305.438674638
493867.002707645	2174305.465253662
493866.981743706	2174305.468580544
493867.023668925	2174305.454180870
493867.065597946	2174305.450846786
493867.076081247	2174305.453056301
493867.065593383	2174305.437568079
